festival_id,festival_name,category,web_site,gmaps_latitud,gmaps_longitud,state_id,municipality_id,location_id,nom_ent,nom_mun,nom_loc,date
1324,Machincuepa Fest,Artes escénicas,https://www.facebook.com/Machincuepa-Fest-2016-784554851690861/timeline,0,0,15,92,1,México,Teotihuacán,TEOTIHUACÁN DE ARISTA,2017-02-08T13:20:33-06:00
913,Festival Kultur,Multidisciplinaria,http://www.hoyestado.com/2016/04/arranca-ano-5-de-festival-kultur-en-tepotzotlan/,0,0,15,95,0,México,Tepotzotlán,TOTAL DEL MUNICIPIO,2017-04-04T13:18:18-05:00
312,Festival de Música Antigua,Música,http://www.virreinato.inah.gob.mx,19.71321,-99.22177,15,95,1,México,Tepotzotlán,TEPOTZOTLÁN,2017-10-24T13:29:21-05:00
1022,Feria Nacional de la Cultura Rural,Multidisciplinaria,http://www.chapingo.mx/cultura,19.49004,-98.89352,15,99,1,México,Texcoco,TEXCOCO DE MORA,2017-08-22T07:53:38-05:00
1428,Festival de Música Vientos de la Montaña,Música,https://www.facebook.com/festivalmusical.montaniatexcoco/,0,0,15,99,1,México,Texcoco,TEXCOCO DE MORA,2016-10-04T18:36:16-05:00
1140,Festival por las Mujeres,Multidisciplinaria,,0,0,15,99,1,México,Texcoco,TEXCOCO DE MORA,2016-02-10T13:05:17-06:00
1442,Festival de Arte Urbano,Multidisciplinaria,https://www.facebook.com/ccmbcultura/,19.45251,-98.89953,15,99,1,México,Texcoco,TEXCOCO DE MORA,2017-11-10T11:06:47-06:00
1456,Festival Posada Navideña,Tradiciones,,0,0,15,104,1,México,Tlalnepantla de Baz,TLALNEPANTLA,2016-12-28T08:06:11-06:00
1454,"Festival La Llorona, Los Changuitos colgantes, Cuenta cuentos",,,0,0,15,104,1,México,Tlalnepantla de Baz,TLALNEPANTLA,2017-01-02T13:03:05-06:00
1459,Festival Día Internacional de la Danza,Danza,null,19.53686,-99.19459,15,104,1,México,Tlalnepantla de Baz,TLALNEPANTLA,2017-01-03T09:17:31-06:00
1450,Festival de las 5 danzas,Danza,,19.52926,-99.23138,15,104,1,México,Tlalnepantla de Baz,TLALNEPANTLA,2017-05-26T07:33:03-05:00
1458,Fiesta Charra en Tlalnepantla 2016,Tradiciones,http://www.decharros.com/noticias2016/varios/edomex_nov23.htm,19.53648,-99.19574,15,104,1,México,Tlalnepantla de Baz,TLALNEPANTLA,2017-11-10T08:11:21-06:00
1452,Festival Semana Cultural,Multidisciplinaria,,0,0,15,104,1,México,Tlalnepantla de Baz,TLALNEPANTLA,2017-06-20T14:37:01-05:00
1455,"Festival Día de muertos, Posada de fin de año",Tradiciones,null,0,0,15,104,1,México,Tlalnepantla de Baz,TLALNEPANTLA,2016-12-26T10:52:46-06:00
842,Festival Cultural José María Velasco,DND,,0,0,15,106,1,México,Toluca,TOLUCA DE LERDO,2017-05-04T10:26:22-05:00
313,Feria y Festival Cultural del Alfeñique,Multidisciplinaria,http://www.toluca.gob.mx/sitios/alfenique,0,0,15,106,1,México,Toluca,TOLUCA DE LERDO,2017-10-16T13:13:05-05:00
631,"Festival Internacional de Cortometrajes Cine, Cultura y Vida",Cine,,0,0,15,106,1,México,Toluca,TOLUCA DE LERDO,2016-10-24T10:07:13-05:00
982,Festival Internacional de Coros de Cámara,Música,http://portal2.edomex.gob.mx/imc/index.htm,0,0,15,106,1,México,Toluca,TOLUCA DE LERDO,2017-11-10T10:41:58-06:00
1483,Festinarte,null,null,0,0,15,106,1,México,Toluca,TOLUCA DE LERDO,2017-05-18T11:57:20-05:00
903,FestínARTE,Multidisciplinaria,,0,0,15,106,1,México,Toluca,TOLUCA DE LERDO,2017-04-18T12:25:52-05:00
1220,Festival Armonía Mexiquense,Música,http://portal2.edomex.gob.mx/imc/index.htm,0,0,15,106,1,México,Toluca,TOLUCA DE LERDO,2016-02-12T13:28:52-06:00
843,Feria de la Nuez de Castilla ,Multidisciplinaria,https://feriadelanuez.com/,0,0,15,106,1,México,Toluca,TOLUCA DE LERDO,2017-06-20T10:24:23-05:00
532,Festival de las Almas,Multidisciplinaria,http://www.festivaldelasalmas.com/,0,0,15,106,1,México,Toluca,TOLUCA DE LERDO,2017-10-17T17:45:23-05:00
328,Festival del Quinto Sol,Multidisciplinaria,http://patrimonioyserviciosc.edomex.gob.mx/festival_quinto_sol  ,0,0,15,106,1,México,Toluca,TOLUCA DE LERDO,2017-03-16T11:19:59-06:00
844,Festival Franciscano,Multidisciplinaria,,0,0,15,106,1,México,Toluca,TOLUCA DE LERDO,2017-08-02T12:09:57-05:00
1160,Encuentro Internacional de Escritores del Nevado,Literatura,https://www.facebook.com/escritoresnevado,0,0,15,106,1,México,Toluca,TOLUCA DE LERDO,2016-08-29T13:47:58-05:00
1070,Festival Internacional de Danza Tierra del Sol,Danza Folklórica,https://www.facebook.com/cpae.mexico,19.6443,-99.1702,15,109,1,México,Tultitlán,TULTITLÁN DE MARIANO ESCOBEDO,2017-06-29T10:02:11-05:00
762,Festival Cultural Tultitlán,Multidisciplinaria,,0,0,15,109,1,México,Tultitlán,TULTITLÁN DE MARIANO ESCOBEDO,2017-08-21T12:25:04-05:00
1366,Festival Cultural de Zitácuaro. Arte para Todos,Multidisciplinaria,,0,0,16,53,0,Michoacán de Ocampo,Morelia,TOTAL DEL MUNICIPIO,2017-10-30T11:19:53-06:00
1082,"Michoacán en el Cine, el Cine en Michoacán",Cine,,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2016-08-09T13:31:16-05:00
641,Festival Cultural del Pelícano Borregón,Multidisciplinaria,http://www.cultura.michoacan.gob.mx,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-01-25T14:12:30-06:00
1425,Muestra Regional de Teatro Centro Occidente,Teatro,,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-09-11T15:01:25-05:00
757,Festival de Cine y Video Indígena (FECVI),Cine,http://www.cdi.gob.mx,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-07-11T11:27:25-05:00
1227,Encuentro Cocineras Tradicionales,Gastronomía,,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-10-30T09:36:50-06:00
345,"Festival de Música de Morelia, Miguel Bernal Jiménez",Música,https://festivalmorelia.mx/,19.69792,-101.19611,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-09-07T11:52:43-05:00
1087,Festival Internacional de Danza Folklórica Prof. J. Roberto García Marín,Danza,http://www.cultura.michoacan.gob.mx/,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-09-11T12:14:36-05:00
771,Festival Internacional de Danza Contemporánea Red Serpiente,Danza,,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-05-23T11:30:24-05:00
521,Festival Internacional de Guitarra de Morelia,Música,https://www.facebook.com/Festival-Internacional-de-Guitarra-de-Morelia-516593245036041/,19.69506,-101.18369,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-05-22T11:36:13-05:00
511,Festival Internacional de Danza Contemporánea,Danza,http://www.cultura.michoacan.gob.mx,19.69558,-101.18337,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-06-16T09:18:06-05:00
480,Festival Internacional de Títeres de Morelia,Teatro,,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2016-10-24T10:37:45-05:00
518,Muestra Estatal de Teatro,Teatro,,19.69507,-101.18366,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-05-08T11:24:15-05:00
212,Festival Internacional de Música y Nuevas Tecnologías: Visiones Sonoras,Música,http://www.visionessonoras.org,19.70644,-101.19126,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-10-16T17:37:12-05:00
481,Festival Cultural de la Mariposa Monarca,Multidisciplinaria,http://www.cultura.michoacan.gob.mx,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-03-01T11:25:19-06:00
1303,Festival de los Pueblos Mágicos,DND,,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-01-06T13:10:09-06:00
1480,Festival Infantil del Folclor Nacional Michoacán ,Danza Folklórica,http://morelianas.com/eventos-morelia/5-festival-infantil-del-folklore-nacional-michoacan-2017/?utm_content=buffer2f07a&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-04-04T17:28:00-05:00
355,Festival de Cine y Video Indígena,Cine,,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-06-16T10:07:48-05:00
696,dhfest México/Festival Internacional de Cine y Foro de Derechos Humanos de México,Cine,http://www.dhfest.org/,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2016-08-29T11:22:28-05:00
919,Festival de Poesía Palabra en el Mundo,Literatura,http://palabraenelmundo.blogspot.com/,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-03-21T12:14:16-06:00
482,Jazztival Michoacán 2017,Música,https://www.facebook.com/jazztivalmichoacan/,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-03-08T11:33:36-06:00
477,Festival Internacional de Cine de Morelia (FICM),Cine,http://www.moreliafilmfest.com,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-10-20T19:25:33-05:00
479,Festival Internacional de Órgano de Morelia Alfonso Vega Núñez,Música,https://www.facebook.com/FIOMorelia?fref=ts,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-11-14T10:10:37-06:00
1435,Festival Internacional de Mapping,,http://www.fimapping.mx/inicio,0,0,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2016-10-28T10:37:22-05:00
640,Congreso Nacional de Danza Jazz,Danza, http://www.congreso.danzajazz.com.mx,19.6924,-101.16978,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2016-02-17T12:38:45-06:00
1463,Festival Internacional de Trompeta Rafael Méndez,Música,http://www.giulianosommerhalder.com,19.3546,-99.15393,16,53,1,Michoacán de Ocampo,Morelia,MORELIA,2017-07-17T11:52:12-05:00
645,Muestra Estatal de Danza Contemporánea,Danza Contemporánea,http://morelianas.com/eventos-morelia/muestra-estatal-danza-contemporanea-michoacan-2017/,0,0,16,53,284,Michoacán de Ocampo,Morelia,RESIDENCIAL MESOAMÉRICA,2017-05-18T14:14:56-05:00
1261,Festival Internacional de Cine de Michoacán en Parácuaro,Cine,https://www.facebook.com/events/1602093006745102/,0,0,16,64,1,Michoacán de Ocampo,Parácuaro,PARÁCUARO,2017-08-09T13:23:12-05:00
357,Feria Internacional de la Guitarra,Música,https://www.facebook.com/profile.php?id=100017214281302,19.64736,-102.04818,16,65,1,Michoacán de Ocampo,Paracho,PARACHO DE VERDUZCO,2017-07-11T10:30:19-05:00
936,Festival Internacional de Globos de Cantoya,Multidisciplinaria,http://www.cantoyafest.com/,19.64676,-102.04794,16,66,1,Michoacán de Ocampo,Pátzcuaro,PÁTZCUARO,2017-06-29T11:11:03-05:00
1075,Feria Nacional del Cobre,Artes,http://www.feriadelcobre.com/,19.40734,-101.64016,16,79,1,Michoacán de Ocampo,Salvador Escalante,SANTA CLARA DEL COBRE,2017-06-06T10:35:01-05:00
701,Festival Mundial de la Danza y Artes Michoacán. Novias de México,Danza Folklórica,http://balletfolkloricoyurecuaro.com,0,0,16,106,1,Michoacán de Ocampo,Yurécuaro,YURÉCUARO,2016-02-24T10:04:02-06:00
921,Encuentro Internacional de Poetas,Literatura,https://www.facebook.com/EIPZamora/,19.9826,-102.28247,16,108,1,Michoacán de Ocampo,Zamora,ZAMORA DE HIDALGO,2017-05-22T10:31:09-05:00
1443,Luces de Atlatlahucan,Multidisciplinaria,https://www.facebook.com/acciones.atlatlahucan.5,0,0,17,2,1,Morelos,Atlatlahucan,ATLATLAHUCAN,2016-12-07T13:59:49-06:00
685,Festival de la Memoria. Documental Iberoamericano,Cine,http://www.festivalmemoria.mx/,0,0,17,7,1,Morelos,Cuernavaca,CUERNAVACA,2017-08-11T14:07:01-05:00
711,Festival Internacional de Cine y Medio Ambiente de México,Cine,http://www.cinemaplaneta.org/,0,0,17,7,1,Morelos,Cuernavaca,CUERNAVACA,2017-04-11T13:01:29-05:00
1230,Festival de Jazz en Morelos,Música,,0,0,17,7,1,Morelos,Cuernavaca,CUERNAVACA,2017-02-02T12:04:10-06:00
790,Miquixtli. Festividad Indígena y Popular de Muertos,Multidisciplinaria,http://miquixtli.morelos.gob.mx,18.92088,-99.23833,17,7,1,Morelos,Cuernavaca,CUERNAVACA,2017-11-01T07:30:14-06:00
898,Festival Internacional de la Primavera Morelos,Multidisciplinaria,,0,0,17,7,1,Morelos,Cuernavaca,CUERNAVACA,2017-02-07T12:46:43-06:00
768,Festival Internacional de Danza Morelos Tierra de Encuentro,Danza,,0,0,17,7,1,Morelos,Cuernavaca,CUERNAVACA,2017-11-10T13:41:36-06:00
974,Encuentro Cultural de Tepoztlán,Multidisciplinaria,https://www.facebook.com/chinelos.tepoztlan?fref=ts,18.98412,-99.10075,17,20,1,Morelos,Tepoztlán,TEPOZTLÁN,2017-11-13T13:09:28-06:00
1139,Carnaval de Tepoztlán,Multidisciplinaria,https://www.facebook.com/ChinelosLaTradicionMasEleganteDeMorelos,0,0,17,20,1,Morelos,Tepoztlán,TEPOZTLÁN,2017-01-04T11:47:27-06:00
359,Festival Cultural de Tlayacapan. Feria Nacional del Barro,Multidisciplinaria,,0,0,17,26,1,Morelos,Tlayacapan,TLAYACAPAN,2017-10-23T10:46:45-05:00
360,Encuentro Nacional de Bandas de Tlayacapan,Música,,null,null,17,26,1,Morelos,Tlayacapan,TLAYACAPAN,2007-04-24T13:35:33-05:00
486,Feria del Tianguis Grande y la Cecina,Multidisciplinaria,,null,null,17,30,1,Morelos,Yecapixtla,YECAPIXTLA,2007-03-22T18:08:39-06:00
941,Festival de Culturas Populares e Indígenas Gran Nayar,Multicultural,http://www.cecan.gob.mx,0,0,18,17,1,Nayarit,Tepic,TEPIC,2017-07-31T11:41:01-05:00
1251,Festival Letras en Tepic,Literatura,https://www.facebook.com/pages/Instituto-de-Arte-y-Cultura-de-Tepic/705844926159465?sk=timeline,0,0,18,17,1,Nayarit,Tepic,TEPIC,2017-05-22T11:29:51-05:00
488,Festival Cultural Amado Nervo,Multidisciplinaria,,0,0,18,17,1,Nayarit,Tepic,TEPIC,2016-10-25T13:58:16-05:00
489,Festival de Culturas Populares,Multidisciplinaria,,null,null,18,17,1,Nayarit,Tepic,TEPIC,2007-03-26T18:04:16-06:00
380,Festival Cultural de Nayarit en Acaponeta,Multidisciplinaria,,null,null,18,17,1,Nayarit,Tepic,TEPIC,2009-01-15T12:41:41-06:00
493,Festival Internacional de Piano Sala Beethoven,Música,,null,null,19,19,1,Nuevo León,San Pedro Garza García,SAN PEDRO GARZA GARCÍA,2006-05-08T10:11:12-05:00
814,San Pedro Artefest,Multidisciplinaria,http://www.facebook.com/secretariadedesarrollocultural?fref=ts,0,0,19,19,1,Nuevo León,San Pedro Garza García,SAN PEDRO GARZA GARCÍA,2017-08-18T12:05:56-05:00
84, Muestra Internacional del Folklore Santa Lucía,Danza,https://twitter.com/acueto_,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2016-07-07T13:41:03-05:00
549,Festival Internacional de Cine de Monterrey,Cine,http://www.monterreyfilmfestival.com,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-07-11T14:30:31-05:00
44,Festival Internacional Alfonsino,Literatura,http://www.uanl.mx,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-05-25T10:49:44-05:00
137,Encuentro Internacional de Escritores,Literatura,http://www.conarte.org.mx,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-03-21T17:33:53-06:00
1474,Festival Danzonero 2017,,,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-03-06T10:02:17-06:00
320,Encuentro Estatal de Teatro para Niños,Teatro,http://www.conarte.org.mx/eventos/x-encuentro-estatal-de-teatro-para-ninos/,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-03-29T11:41:41-06:00
377,Festival de Arte Flamenco,Multidisciplinaria,https://www.facebook.com/events/627558834047902/,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-07-07T12:40:04-05:00
1351,Festival de Jazz Nuevo León,Música,,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-03-06T09:50:35-06:00
906,Festival Internacional de Guitarra de Monterrey,Música,https://www.facebook.com/guitarramonterrey?fref=ts,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-02-20T13:14:24-06:00
490,Son de México,Música,http://www.musicamaestro.com,null,null,19,39,1,Nuevo León,Monterrey,MONTERREY,2007-05-24T11:07:59-05:00
391,Festival de Trovadores,Música,http://www.conarte.org.mx,null,null,19,39,1,Nuevo León,Monterrey,MONTERREY,1969-12-31T18:00:00-06:00
1318,Festival Internacional de Música Mexicana,Música,https://www.facebook.com/fimmuanl/?fref=ts,25.72522,-100.31042,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-02-02T10:55:04-06:00
1352,Festival de Música de Cámara Monterrey,Música,http://www.conarte.org.mx/,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-05-22T14:58:44-05:00
819,Festival Ternium de Cine Latinoamericano  ,Cine,,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-05-31T08:21:41-05:00
431,Festival Música en Otoño,Música,http://www.conarte.org.mx,null,null,19,39,1,Nuevo León,Monterrey,MONTERREY,2006-09-20T11:54:58-05:00
353,Festival de Teatro Nuevo León,Teatro,https://www.facebook.com/conartenl/?fref=ts,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-07-11T10:59:09-05:00
379,Encuentro Metropolitano de Danza Contemporánea,Danza,http://www.conarte.org.mx,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-04-24T10:33:44-05:00
433,Festival Escénico del Noreste,Teatro,http://www.conarte.org.mx/ ,null,null,19,39,1,Nuevo León,Monterrey,MONTERREY,2007-05-28T18:52:06-05:00
774,Festival Internacional de Santa Lucía,Multidisciplinaria,http://www.festivalsantalucia.gob.mx,25.67349,-100.3108,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-08-08T08:39:30-05:00
1418,Festival Internacional de Guitarra Clásica UANL,,,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2016-10-25T00:08:41-05:00
1060,Callegenera. Festival de Expresiones Urbanas,Expresiones urbanas,http://www.conarte.org.mx/callegenera-festival-de-expresiones-urbanas,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-07-12T11:06:24-05:00
1490,5° Festival de Pantomima Monterrey 2017,Artes escénicas,http://conarte.org.mx/colecciones/5-festival-de-pantomima-monterrey-2017/,25.66893,-100.30908,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-08-15T11:52:18-05:00
1167,Muestra Estatal de Teatro Nuevo León,Teatro,http://www.conarte.org.mx,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-05-10T11:57:47-05:00
323,Feria de Creatividad Infantil,Multidisciplinaria,http://www.conarte.org.mx,null,null,19,39,1,Nuevo León,Monterrey,MONTERREY,2008-03-04T16:16:42-06:00
565,Festival Internacional de Música Nueva,Música,http://www.conarte.org.mx/,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-08-14T12:40:26-05:00
582,Festival Bella Vía,Multidisciplinaria,http://www.facebook.com/FestivalBellaVia,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-09-06T07:29:11-05:00
1270,Mexico Lieder Fest. Festival Internacional de Canción de Arte,Música,http://mexicoliederfest.mx/index.php/homenaje/,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2016-08-16T08:20:54-05:00
378,Mitote Folklórico,Danza,http://www.conarte.org.mx ,25.66895,-100.3091,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-07-04T10:17:18-05:00
775,"Globalifílicos, Festival Folclórico Internacional ",Multidisciplinaria,,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-10-23T09:52:55-05:00
1040,Semana de la Dramaturgia ,Teatro,http://www.conarte.org.mx/evento/semana-de-la-dramaturgia-nuevo-leon-2013/,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2016-09-22T13:41:41-05:00
491,Festival Internacional de Danza Extremadura Lenguaje Contemporáneo,Danza,,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-08-28T08:36:59-05:00
1343,Así baila México Festival Folklórico,Danza,,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-04-11T13:00:42-05:00
389,Festibaúl Internacional de Títeres,Teatro,http://www.baulteatro.com,25.66483,-100.30789,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-06-30T12:22:57-05:00
317,Encuentro Estatal de Teatro,Teatro,http://www.conarte.org.mx,0,0,19,39,1,Nuevo León,Monterrey,MONTERREY,2017-05-19T11:13:53-05:00
823,Semana de la Cultura Mixteca,Multidisciplinaria,http://www.utm.mx/semana_cultura.html,0,0,20,39,1,Oaxaca,Heroica Ciudad de Huajuapan de León,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,2017-04-12T11:44:53-05:00
1298,Festival Pre-Textos Poéticos,Poesía,https://www.facebook.com/pretextos.poeticos/,0,0,20,43,1,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,2017-01-16T12:47:34-06:00
501,Festival del Río,Multidisciplinaria,http://www.foroecologicojuchiteco.org,null,null,20,43,1,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,2009-01-09T12:33:42-06:00
510,Festival Eduardo Mata,Música,http://www.culturasyartes.oaxaca.gob.mx/#&panel1-1,0,0,20,67,1,Oaxaca,Oaxaca de Juárez,OAXACA DE JUÁREZ,2017-11-08T12:31:09-06:00
505,Guelaguetza,Danza,https://www.facebook.com/guelaguetzaoficial/,0,0,20,67,1,Oaxaca,Oaxaca de Juárez,OAXACA DE JUÁREZ,2017-07-10T13:40:18-05:00
1157,Festival de Cuentos para Niños,Literatura,http://www.cuentosgrandes.com/,0,0,20,67,1,Oaxaca,Oaxaca de Juárez,OAXACA DE JUÁREZ,2017-04-05T10:53:15-05:00
517,Festival Cultural del Papaloapan,Multidisciplinaria,http://www.culturasyartes.oaxaca.gob.mx,0,0,20,67,1,Oaxaca,Oaxaca de Juárez,OAXACA DE JUÁREZ,2016-08-24T13:09:14-05:00
560,Muestra Internacional de Danza Oaxaca (MIDO),Danza Contemporánea,http://www.midodanza.com/,0,0,20,67,1,Oaxaca,Oaxaca de Juárez,OAXACA DE JUÁREZ,2016-03-04T17:29:52-06:00
1440,Encuentro Nacional de Escritores en Lenguas Indigenas,Literatura,https://www.facebook.com/casanagustin/,0,0,20,67,1,Oaxaca,Oaxaca de Juárez,OAXACA DE JUÁREZ,2016-11-25T11:38:52-06:00
515,Festival Cultural del Istmo,Multidisciplinaria,,0,0,20,67,1,Oaxaca,Oaxaca de Juárez,OAXACA DE JUÁREZ,2016-10-19T13:24:57-05:00
497,Festival Internacional de Órgano y Música Antigua,Música,http://iohio.org.mx/,0,0,20,67,1,Oaxaca,Oaxaca de Juárez,OAXACA DE JUÁREZ,2017-02-08T11:10:43-06:00
464,Festival Rodolfo Morales,Multidisciplinaria,http://www.culturasyartes.oaxaca.gob.mx,0,0,20,67,1,Oaxaca,Oaxaca de Juárez,OAXACA DE JUÁREZ,2016-06-21T13:09:47-05:00
830,Oaxaca FilmFest,Cine,http://www.oaxacafilmfest.com,0,0,20,67,1,Oaxaca,Oaxaca de Juárez,OAXACA DE JUÁREZ,2017-08-28T07:33:08-05:00
1373,Festival Nacional del Danzón,Danza,https://www.facebook.com/pg/danzonoaxaca/about/?ref=page_internal,0,0,20,67,1,Oaxaca,Oaxaca de Juárez,OAXACA DE JUÁREZ,2017-05-30T12:38:15-05:00
54,"Encuentro Internacional de Poetas, Narradores, Promotores, Editores y Distribuidores, Hacedores de Palabras",Literatura,,17.08493,-96.70338,20,67,1,Oaxaca,Oaxaca de Juárez,OAXACA DE JUÁREZ,2017-08-09T11:35:54-05:00
1470,Festival de Cultura y Tecnología Oaxaca,Multidisciplinaria,http://www.maslibros.org/,0,0,20,67,1,Oaxaca,Oaxaca de Juárez,OAXACA DE JUÁREZ,2017-02-09T12:10:12-06:00
912,Bienal Internacional de Arte Textil Contemporáneo,Artes,,0,0,20,84,1,Oaxaca,San Agustín Etla,SAN AGUSTÍN ETLA,2016-04-11T14:22:00-05:00
1374,Festival Cultural de la Casa de Cultura Andrés Henestrosa,Multidisciplinaria,,0,0,20,350,1,Oaxaca,San Sebastián Tutla,SAN SEBASTIÁN TUTLA,2017-05-29T08:12:46-05:00
1462,"Festival Lunas de Octubre en Huatulco, Arte y Música en el Mar",null,null,0,0,20,413,1,Oaxaca,Santa María Huatulco,SANTA MARÍA HUATULCO,2017-01-17T10:07:02-06:00
1017,Festival de Música y Danza Kampa Yohualichan,Multidisciplinaria,,20.01882,-97.52058,21,43,1,Puebla,Cuetzalan del Progreso,CIUDAD DE CUETZALAN,2017-07-11T12:42:46-05:00
1283,Festival del Mole ,Artes y gastronomía,,20.27568,-98.14999,21,109,0,Puebla,Pahuatlán,TOTAL DEL MUNICIPIO,2017-10-23T10:42:01-05:00
1284,Festival Cultural de la Sierra,Multidisciplinaria,http://www.pahuatlan.puebla.gob.mx/,20.28118,-98.14751,21,109,1,Puebla,Pahuatlán,CIUDAD DE PAHUATLÁN DE VALLE,2017-03-24T09:40:49-06:00
341,Festival Huey Atlixcáyotl,Danza,https://www.facebook.com/FestivalHueyAtlixcayotl,19.04219,-98.19628,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-09-11T15:09:04-05:00
1429,Festival Internacional de Cine Silente,Cine,https://www.facebook.com/ficsilente/,0,0,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-10-27T12:18:04-05:00
1241,Festival Sobre Rieles,Multidisciplinaria,http://museoferrocarrilesmexicanos.gob.mx/,0,0,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-04-26T11:24:59-05:00
1278,Festival Internacional de Fotografía Puebla (FIF Puebla),Fotografía,http://www.fifpuebla.com/,0,0,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-11-09T13:24:34-06:00
1328,Festival Cultural para Adolescentes FesTeen,Multidisciplinaria,http://www.buap.mx,0,0,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-03-24T09:54:51-06:00
1046,Festival Internacional 5 de Mayo,Multidisciplinaria,,19.04511,-98.18914,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-05-02T13:18:23-05:00
1091,"Miedo Fest, Festival Cultural de la Muerte",Multidisciplinaria,phttp://desempleadosenescena.blogspot.com,0,0,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-09-13T11:15:58-05:00
1225,Festival Internacional E-jazz,Música,,0,0,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-09-13T13:48:42-05:00
571,Festival La Muerte es un Sueño,Multidisciplinaria,https://www.facebook.com/IMACP,0,0,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-10-17T09:28:54-05:00
1265,"Diverso, Festival de Arte e Inclusión",Multidisciplinaria,http://www.imacp.gob.mx/,0,0,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-10-16T11:17:07-05:00
